,ACH-000147,ACH-000624,ACH-000028,ACH-000277,ACH-000117,ACH-000097,ACH-000212,ACH-000856,ACH-000849,ACH-000768,ACH-000783,ACH-000573,ACH-000643,ACH-000352,ACH-000276,ACH-000019,ACH-000223,ACH-000374,ACH-000288,ACH-000711,ACH-000927,ACH-000759,ACH-000721,ACH-000934,ACH-000330,ACH-000859,ACH-000699
CCNB1,7.82304872916,7.33610482545,7.58676474336,7.40548188198,7.56208975,7.07681559705,8.16952419715,8.21169365139,7.84014847549,8.50179738587,7.40147687855,7.26350395671,7.06759569694,7.2756589447,7.29810840321,7.51609396342,8.03512899805,7.97475873048,8.99720771344,8.29838338559,7.17262752182,6.64486572301,7.84184735551,7.37929171612,6.38041777277,8.10486079971,7.6679630664
TSKU,3.77188557852,5.24145887127,4.78607355158,5.55734881752,8.55853551202,2.98732086593,3.01435529298,3.98732086593,4.61176256006,4.47313748777,5.66135056923,4.97682185236,4.35966172233,5.71259578045,5.88776894865,5.20084957464,5.25776496857,6.05809998849,3.51979348624,4.65821148275,6.79285535236,7.99339131942,2.86591881455,7.0856583444,5.09929520434,6.6934869575,4.57591736112
SNCA,0.150559676575,4.74953426767,0.298658315565,0.0285691521968,0.238786859587,0.389566811763,4.44028782084,3.85199883711,0.847996906555,0.344828496997,0.2750070475,0.871843648509,5.33485426933,0.163498732283,4.4502214959,0.0976107966264,0.0703893278914,3.57773093149,0.454175893186,1.33342373373,0.298658315565,0.333423733725,0.310340120612,2.21412480535,0.20163386117,0.464668267003,2.9107326619
SLC27A3,4.47053686509,2.91647664444,5.24184018356,4.12515513132,1.76128527336,3.16188768238,0.62293035092,3.36597242759,4.15055967658,2.51853513898,6.70597790168,3.55949181321,3.93828579188,1.84398384405,3.94204525992,5.12722055049,2.56803210477,5.60584986719,2.81762325751,3.08406426479,5.03077747199,4.16027483141,2.21101219349,4.05224198118,4.04526821514,4.73172632272,0.799087306074
PRAF2,4.17152710604,2.87184364851,4.04089243065,2.8052924556,4.72900887034,3.09592442,5.0071955014,4.23955079661,4.30888505741,5.10475598696,4.60762622085,3.77294133783,3.59454854955,2.72683121703,3.17152710604,4.37295209791,2.79908730607,2.25701061821,5.6550655512,4.08321336825,3.34624777408,4.82680268429,4.89044669268,4.34695688938,3.86690797814,3.64846544303,3.85897561429
NOSIP,5.73091162432,5.72955277045,6.04745114042,6.36946648365,6.49952702422,6.06716542702,7.74443022999,5.78031009904,6.58961369775,6.42441826595,5.98276546258,5.96162332829,5.22419466397,7.15400794756,6.46988597627,6.27742689653,6.73023235737,6.43546191448,6.1807048402,7.67687385821,5.9909548604,5.62468581053,5.53946903475,6.52089364047,5.84121837392,5.88655014732,5.81455042346
CASC3,5.86616616904,4.22342254993,4.51916444981,4.34837407519,6.94988505923,4.87970576628,4.6987741089,5.77952238674,5.26566192452,5.31686980506,6.07553263117,4.79545527204,4.54411440221,4.99140846676,6.1749256825,4.58976348698,5.30852106219,5.06695024392,5.15906400881,3.85099939472,5.61235249875,4.65363331139,5.5891642367,4.96670731415,6.25682196897,5.45417589319,5.25738784269
P4HTM,4.35120427726,2.2779847473,4.77399632511,5.04919510562,2.02147972741,5.21567859661,4.84649331596,3.48155728071,2.76341157447,4.03210084317,4.63981097772,4.51916444981,4.20867331963,4.24564777364,3.6194130106,4.86839045305,5.0596148563,4.30888505741,3.94392132655,4.22110372537,3.92504996473,5.35261729896,3.74738739965,4.89336221076,5.0478873294,0.516015147004,2.15704371015
RAI14,3.3909427728,4.32768736418,2.11103131239,4.67694435911,3.83086375675,2.48542682717,6.24145887127,5.19416586853,4.73389660525,5.30487605004,4.7782085764,6.81057163474,4.344828497,4.52230689287,5.88141990809,1.71369581484,3.35473423997,5.02103547951,5.89675621847,4.69932952567,4.18903382439,4.10768786931,3.516015147,4.63691458036,3.87085786436,6.59439925633,4.20554891117
CNDP2,7.35631990971,4.21412480535,5.75114232473,6.00517539133,7.1465941311,7.47321868174,6.8392037881,7.43379405875,6.7591558338,6.9358133062,6.6308131523,6.19081236792,5.82959589918,5.88093036108,6.31813604115,6.13627342985,4.64443315241,7.78371855779,6.81762325751,7.8341549814,6.96901230752,6.34109623796,5.96716860753,6.91444493175,5.4876792789,7.92392167614,4.2750070475
RAD51C,5.5219929564,3.91552090075,8.03666816608,5.32553033157,6.37277801706,6.94520970865,5.76633013095,5.9724629072,5.21684284284,5.17472598771,5.89554498925,4.97407036702,4.61058195849,6.4296159642,5.73443866614,8.46311561989,5.78293270482,6.14445431393,4.96762975347,5.73172632272,7.34198574723,3.7398481027,5.35649598771,7.17482583856,5.16148463864,6.10139795218,5.59066189597
MAMLD1,0.0976107966264,0.150559676575,1.65535182861,0.0143552929771,0.0565835283664,0.150559676575,2.65076455912,0.731183241572,3.17312743348,4.50842865253,0.214124805353,3.69376571222,0.13750352375,0.214124805353,5.10055722078,1.54596836911,0.69599381311,1.61353165292,4.66448284036,1.71808758396,0.713695814843,0.0426443374085,0.895302621333,1.53106949273,0.0976107966264,2.32481060342,1.70929063572
PSMB10,4.15623479785,5.40939093614,5.10433665981,3.41142624573,5.13339912542,6.25115099059,5.03033607837,4.43562859405,5.84799690655,5.37677657188,4.37642931107,4.72027846523,5.9102529628,5.12804589092,5.22804904788,5.06436554026,6.85149920246,4.40803246613,5.37330019661,6.31179371775,3.74631276643,5.13175409098,5.05093696523,5.70016225011,2.86987140618,6.3911146757,5.07081863753
RGS2,0.516015147004,3.34908214639,0.815575428863,0.782408564927,1.16349873228,3.11769504267,2.42760617278,3.037382222,4.74308405555,2.70487196446,1.97085365434,3.34056226903,1.30451104181,0.50589092973,2.20163386117,0.214124805353,4.00809242095,1.39506279952,2.03913839391,1.92979099772,0.807354922058,0.6322682155,2.17312743348,3.13257684267,0.333423733725,2.9126498649,3.41683974191
NUSAP1,7.35129263167,6.91683488515,6.26959425168,6.91217080295,6.74200621087,7.30569698108,6.70873904136,7.65721124844,6.84962402992,7.23419472295,7.19996674236,6.91647664444,5.85574059172,6.22901103701,7.26303440583,6.05506547257,7.60399717009,7.45392906065,7.30213623462,7.28955784835,5.26303440583,6.03077747199,6.1860647041,6.39283257902,6.65463602853,8.03721747123,7.30933992233
ZNF131,4.51222688651,4.69097573834,4.4640147245,4.93168305706,5.27015513877,4.94485844581,5.55213110825,5.18626283567,5.22727899447,5.53543091487,5.1395513524,5.01613970266,5.5804470196,5.16349873228,5.42223300068,4.63981097772,5.71534429536,5.41953889151,5.54411440221,5.11561593143,5.94251450534,3.92789645373,4.93026424524,5.3063351602,5.39334755138,5.2820690752,5.11103131239
WDR7,2.03913839391,0.831877241192,1.54596836911,2.07382023329,2.30742852519,2.72027846523,2.25096157353,2.46727948046,2.13422093976,1.83592407425,2.68257329735,2.09085343045,0.992768430769,2.02502879449,2.07724299893,1.6182386556,1.11103131239,2.31903981556,2.31614574229,1.3840498068,2.52356195606,1.81147103053,2.76977173925,2.53106949273,1.19534759832,2.48284828307,3.6182386556
PAK4,5.89093302171,5.35684807924,6.56193705962,7.15491934726,7.27649666564,5.32084566765,5.48510476108,5.59961534862,6.42777376238,5.61794491742,6.35720008486,4.78920757535,4.33270793364,5.80812758746,6.36702153323,6.79921685261,6.70445701933,5.36387192486,5.1055942758,6.39180208252,6.31632679206,6.70542503904,5.43596189544,6.66020987335,6.39008295095,5.94883442558,5.47183776242
MAN2B1,5.43462822764,6.12907690293,5.19810120932,4.91169158187,3.89724042557,5.10517519227,5.57773093149,5.76977173925,5.25436728144,5.22573765347,5.71397069244,5.76738996207,5.74658149979,4.29204549249,5.71259578045,5.31542131595,6.20417985186,5.84749588379,4.73335434061,4.95093492831,5.10517519227,5.61735726159,3.9909548604,5.5625477242,4.9527994779,4.84999925947,6.00292750206
CDK7,5.31759350462,4.44691786487,5.22380865861,5.25436728144,4.8349134297,6.10412695053,6.5541283436,5.09676785471,5.14730669878,5.60584986719,5.50048340147,4.89093302171,5.7314548077,4.52606881167,4.99729240764,5.3840498068,4.52982094653,5.81506301719,5.94626298433,6.14261765545,5.03121873061,5.00045077177,5.34376312215,5.08278773171,4.56742375771,4.95605665241,4.74092756032
GTF2E2,3.70376517879,2.67807190511,4.13832300406,4.71589337055,3.56437816857,4.73660487531,4.48284828307,4.53605290024,4.61706334389,4.79077203786,3.97544676564,5.06867081067,3.64270157183,3.30305008468,3.86789646399,3.92314918047,4.02680005934,3.84599177066,6.20750245926,5.17152710604,4.25247621414,3.89044669268,4.64673869831,3.91743175539,3.37016428054,4.54596836911,4.44028782084
NR3C1,1.61353165292,3.90014226036,3.90785207185,2.71808758396,3.00360223668,3.07210580048,5.64904056563,0.286881147788,3.86096279786,5.28466218548,4.16188768238,4.60466441516,4.35755200462,4.11019617775,4.57712666131,4.29278174923,4.24031432933,4.37573453858,6.01970191444,3.53231695933,0.678071905113,2.12101540096,2.63459326845,2.95977015521,2.67807190511,2.57046293103,4.79337571126
PPP1R13B,4.6987741089,3.41006969176,4.72137265948,4.04875931192,4.63575439128,4.01881218574,2.124328135,4.85698568978,3.88166461932,2.46727948046,3.48928602263,2.59454854955,2.72900887034,4.65649637055,4.6194130106,4.2750070475,4.78188423454,4.36527259976,2.00360223668,2.24792751344,4.24412594328,4.68425770506,1.90689059561,4.2816982501,4.63343121036,3.92979099772,3.76234881564
MBNL1,4.7387678368,4.9959367035,5.03650333374,4.38612115681,4.20867331963,4.05224198118,5.78293270482,4.59991284219,5.0241423459,5.8880125854,4.13996056955,4.14486214292,4.77663042305,5.15744799627,6.15421053059,4.87676249078,5.9042432272,6.27239650904,5.15137177625,5.1815001517,4.75648960676,3.97452931248,5.84172158113,5.1122831086,5.8489984304,5.60762622085,5.94345253856
NFE2L2,4.37712374913,6.58691482867,4.92789645373,5.47994190148,4.90062533254,5.35860724912,5.71397069244,6.11040500674,6.38093719493,5.96878197383,5.30524096595,6.09339115325,5.123914459,5.44625622989,5.63517394667,4.90977310414,5.3476656563,5.74469931421,5.65133876611,4.6998847287,5.16148463864,5.65248649492,6.51127826508,5.78476569632,5.09423606985,6.43396093112,6.86083867904
CGRRF1,3.66106547981,2.44095219803,3.17312743348,2.44890095115,3.78659636189,3.70929063572,3.06177619759,3.4944156104,2.88362081629,3.60999129521,3.69041709553,2.41683974191,2.46727948046,3.63807383718,5.10685079645,3.34624777408,3.5993177937,3.63110428237,3.35473423997,2.54101915313,3.31903981556,3.36597242759,3.21101219349,2.93545974781,2.98732086593,3.36176835942,3.36317107712
ACLY,7.22929950871,4.58976348698,6.35244074691,6.00067610485,5.94860084749,6.19041732546,6.74294936899,6.54766574835,6.59036248846,6.7784714342,6.9686667932,5.96739919892,5.27388882367,7.090535901,7.15694262091,6.36194377374,6.20261362015,5.8880125854,6.61072958653,5.26791028088,6.98036810529,6.30487605004,6.3015876466,6.19554445921,7.6395939495,7.1900221748,6.33378150063
GALE,5.8341549814,5.52950864107,5.37086174009,5.05093696523,5.46760555008,6.28706590735,6.38663852997,6.06069593169,5.95233356637,6.81185631429,5.26228280642,5.59424994766,4.89336221076,5.12060077385,4.66448284036,5.06651978143,5.57742882804,5.53698537579,5.12639473762,5.47313748777,5.50080205306,5.07382023329,5.03913839391,6.52465924141,4.45417589319,5.38577613827,5.02768487694
HS2ST1,3.39917109382,2.77399632511,3.12267271882,4.12928301694,2.82984955984,2.86591881455,4.29865831556,5.18626283567,4.21412480535,3.88068552526,2.83390207667,4.23112515788,3.49952702422,4.09169983414,3.99276843077,3.21878116778,4.42088657498,3.57410150809,4.76659516173,3.52356195606,2.08406426479,2.73768676141,3.77082904603,3.43295940728,4.28909670242,3.95046841415,4.55458885168
FOSL1,0.400537929584,3.19849415364,2.7398481027,1.41142624573,1.62293035092,1.35614381023,7.67037299284,1.67807190511,4.78083500174,8.66074468685,0.422233000683,7.59686062109,3.52606881167,0.422233000683,5.96532254837,0.613531652918,5.75141016006,6.01680828769,6.93262815702,7.54643148881,0.356143810225,1.31034012061,6.64731450955,6.53122548505,0.378511623254,4.3909427728,8.255972742
TBX2,2.017921908,0.0285691521968,5.71890955438,4.42425028608,2.20789285164,0.823749360308,0.0565835283664,1.68257329735,0.163498732283,0.0840642647885,0.18903382439,1.16992500144,0.475084882949,3.56681515401,0.6322682155,5.7387678368,0.378511623254,0.111031312389,0.0703893278914,2.85399564718,1.7398481027,3.48542682717,1.344828497,4.20789285164,2.02147972741,0.704871964456,0.475084882949
EDN1,6.50112063428,1.77399632511,4.18745105403,1.04264433741,2.50589092973,3.79597469421,5.41244282478,4.26528685757,5.58104990095,3.39506279952,3.0125686735,0.650764559117,2.28392177231,3.73443866614,4.4822029263,3.22342254993,2.51853513898,5.94789988625,3.3812833725,2.89141918685,1.18903382439,0.918386234446,2.25398926623,2.03210084317,1.96716860753,4.80838505066,1.0285691522
STAT3,5.98595575461,4.5077946402,4.4841381312,4.90833256978,4.87184364851,5.28058520256,5.69627208393,5.93993176473,6.88080794836,5.51032901949,5.74631276643,5.777156666,5.32553033157,5.16390121381,7.39737515442,4.58796498888,6.83832152141,6.5376066915,6.77505054148,4.92884403671,4.81762325751,5.83592407425,6.69460165336,4.84599177066,6.25833047261,6.86517649653,6.24336442569
CXCR4,1.35614381023,0.18903382439,4.70653055254,3.46727948046,1.86789646399,1.55581615506,0.263034405834,1.58014548442,0.443606651476,3.054848477,2.11436702495,2.53853816363,0.150559676575,1.42223300068,2.61588707392,5.43362716708,0.516015147004,3.5885647374,1.40053792958,0.111031312389,1.7355221773,5.35332329116,0.226508529809,5.55489577542,0.422233000683,0.454175893186,1.19534759832
SOX2,2.61353165292,0.226508529809,2.60169651648,5.27686882998,0.0976107966264,1.09085343045,0.0703893278914,0.111031312389,0.17632277264,0.214124805353,0.59454854955,2.0285691522,0.0143552929771,0.250961573533,0.0,1.42223300068,0.0143552929771,0.378511623254,0.0703893278914,0.0285691521968,1.19534759832,3.10768786931,0.432959407276,2.13750352375,0.464668267003,1.91838623445,0.20163386117
SUZ12,5.18269229752,3.4659744645,3.40053792958,3.9476661568,3.81455042346,4.92267359285,4.63284983012,5.13627342985,4.34837407519,5.0369428448,5.01167453338,4.0285691522,3.87774424995,4.0241423459,6.03165985431,3.57167680997,4.83238371655,4.86145916636,4.57410150809,4.75114232473,4.80219321694,4.36806987653,5.02768487694,4.4620523188,6.28002835661,5.19179950107,4.22342254993
MAT2A,6.99480597608,7.11675981338,7.44360665148,7.91975719271,7.68915935773,8.06253190272,6.87245942172,8.00562454919,7.53348548045,7.18050594379,7.54681730836,7.51522674596,6.69807953711,8.22901103701,7.98002530024,7.54024430213,8.49008872394,7.82330354349,8.24207845258,6.86381458736,7.33931557241,7.96676498389,7.90544717874,8.03099811817,7.08257486634,8.361812215,7.91498301656
FAIM,4.60703434595,3.30012372457,3.72465027173,4.23035674506,4.18586654531,4.16269343221,4.33485426933,3.9606970393,4.51790555353,3.95884267524,4.22265002245,3.15866017535,3.78555055174,4.16591193894,5.61058195849,3.63343121036,4.58436125252,4.91886323727,3.44095219803,5.94485844581,5.46760555008,3.06695024392,4.54473265593,4.25776496857,4.6322682155,4.64385618977,3.26002565596
SNX13,4.02768487694,3.31179371775,3.14893410453,4.24107745818,2.86591881455,5.02502879449,3.31469652566,4.496973581,3.7300964656,3.22187708108,4.24336442569,3.85698568978,3.16671544497,4.07895134139,3.80632405739,3.1779177922,3.2735158897,3.00898878323,3.82781902462,3.18269229752,3.78972925138,4.36597242759,3.26903314646,3.6264391367,3.23572705984,4.22650852981,3.41006969176
ST6GALNAC2,5.57015930164,3.87282875953,5.48317085323,6.53028927799,4.63865311647,6.31958180857,0.910732661903,1.16349873228,4.20163386117,1.57531233069,4.91504279137,0.321928094887,0.62293035092,1.91456452349,5.30378074818,3.61706334389,2.43562859405,2.70708299177,0.356143810225,4.72683121703,5.49984588708,6.0125686735,0.823749360308,7.46491326913,2.04614178164,0.422233000683,0.790772037862
ICMT,5.29130885983,4.53915881111,5.21140163742,5.89917563048,5.8341549814,5.31614574229,4.98230913013,5.98868468677,5.68873986801,6.10580377192,6.21451341008,4.66789212523,4.64904056563,5.40701277352,5.38024459048,4.97223312381,5.63894266891,6.26940724085,5.84071499114,5.10894256866,5.36492255851,5.13504228623,4.67976157352,5.75301612874,4.17632277264,5.7194572746,5.08746284125
MYLK,1.22650852981,0.575312330687,4.13914201915,0.263034405834,2.33342373373,1.464668267,5.72601374886,6.43845920442,2.02147972741,4.59514556799,2.36737106565,2.04264433741,2.26002565596,1.35049724708,3.01613970266,0.50589092973,2.35895882583,4.68032435684,2.3812833725,2.63923216325,0.918386234446,0.545968369105,1.124328135,2.61353165292,2.95046841415,4.30742852519,5.42559357765
WFS1,5.23687524537,2.32481060342,4.54411440221,5.74119729857,6.19593810043,4.46270675067,4.72465027173,3.94016675048,4.05224198118,5.02635744696,6.12639473762,5.55151601763,4.19849415364,5.46825746832,4.93404464711,4.89965902638,4.61470984412,4.77082904603,5.40973035386,5.51285895445,4.0062980239,5.5804470196,2.9126498649,5.37121034346,4.76447355099,4.97407036702,3.44360665148
YKT6,6.41464295841,4.75488750216,5.86616616904,6.18229502503,6.13093086983,7.16852169899,5.7265587791,5.90905301676,7.20593983247,6.71493235179,6.52497259829,7.00180224263,6.04198762165,6.71259578045,6.49601487344,6.10496560484,6.29572302454,7.04187813996,7.08257486634,6.54627713209,6.63459326845,6.48074981718,5.67638025547,6.83035674742,6.05658352837,6.64990281989,6.56040926636
TMCO1,7.20769766866,4.91169158187,6.23993261349,6.69807953711,7.2138332831,7.46752403959,5.79675347697,6.21315283534,6.69724560932,6.39214566315,7.2436500419,7.05093696523,5.479295243,7.75107535812,7.24972975608,5.99435343686,7.37016428054,5.68229237143,6.79766152585,6.94051915737,0.286881147788,7.56216608913,6.43112147253,6.7797850053,6.31795521831,6.87823487911,6.64645070648
CSNK1A1,7.07873790918,5.50557340028,6.88117515535,7.33922648142,6.9107326619,7.24678809384,7.27779882101,7.03243149637,7.17212743688,6.68411741284,7.94754927787,6.77294133783,6.00831656373,6.56666296296,7.16249203694,6.86740230573,7.67511021525,7.12463831418,7.03022570886,6.21218021004,7.29599846191,7.01669687836,6.9082124603,6.7105309525,6.488964817,7.45417589319,6.77860284514
RRS1,5.29498826769,3.15380533608,4.78398041368,5.2735158897,3.69376571222,4.54349588343,5.07681559705,5.09212284984,4.97819562968,4.79545527204,6.30597052098,5.50493813165,4.26002565596,6.34500598301,5.59185890499,6.10601323762,5.27761287076,6.30688194627,6.28225445201,5.10726939359,5.84096670449,5.55796142689,5.88752527074,6.23016457788,3.9107326619,5.49505552837,4.98913900737
LPAR2,4.30888505741,3.79077203786,5.31795521831,4.52481592836,2.93168305706,3.91743175539,3.37434398904,5.09845324631,5.55458885168,3.21412480535,5.35402893805,4.80374366851,4.92504996473,5.52230689287,4.85698568978,5.06824086131,5.19810120932,5.67496903062,2.748461233,4.95419631039,4.31976242767,4.98048235554,2.25096157353,5.55642941545,4.41142624573,4.80889983926,4.28021399581
PNP,5.8127549098,4.76712507727,6.34819700308,5.974299858,6.05115454988,6.9221978484,5.86517649653,5.84674402324,7.31958180857,6.25531188636,5.34553831007,6.74362267607,4.12018602753,6.16450472566,6.46988597627,6.55366768848,6.425257872,6.62848199438,5.36141746679,5.93640237773,6.28651155766,6.08640164588,7.84668135051,6.83769100043,5.85847839042,7.49273447402,6.03935776516
IFNAR1,5.65935375917,4.39643353125,4.01970191444,5.43162295971,3.98002530024,4.86145916636,4.42693561965,4.92124588859,5.16791986555,4.54966917073,4.79389588255,4.7591558338,4.23649261838,5.39266088071,5.38508585355,4.92931759491,4.38612115681,4.52230689287,4.54720302476,4.52418907845,3.98732086593,5.0152477737,4.66675659188,3.6264391367,4.31179371775,5.49217365961,4.56437816857
ZDHHC6,4.32337006906,4.20945336563,4.51349074559,4.76977173925,4.91981677005,5.65535182861,3.89627184881,5.15177765473,5.07296327156,4.86195536414,5.07980475464,5.70791125419,4.54781995658,4.67694435911,4.63517394667,4.76553474636,4.52982094653,5.38162946703,4.37225564845,3.73443866614,3.74416109557,5.31179371775,4.64327899631,4.85947266685,4.83895176695,4.94298359819,4.30305008468
KDM3A,2.94298359819,2.68257329735,3.88166461932,4.46662712004,3.24792751344,4.00360223668,3.70265754339,4.79856900356,3.79805051477,4.48155728071,3.78345665436,4.23342794375,3.92314918047,4.80477637796,4.60407132367,3.38266725275,4.09423606985,4.95093492831,4.2779847473,3.60525726294,4.63284983012,3.09423606985,4.28835856219,4.41278152534,3.8135246893,4.61353165292,5.46825746832
DRAP1,7.5554327349,6.61043431534,7.40522657538,7.64464945392,6.96324290432,7.63966629587,8.63524651502,6.52246383549,7.88459792099,9.28167507037,8.29553937041,8.42416628882,6.34784279364,8.31750306203,8.20045727143,7.44881837695,8.32355021454,7.59909458722,8.66409167818,8.11259588801,7.34757707948,7.07146236256,7.79681835657,7.875042803,6.98527271425,6.73104743934,9.37978988804
ZNF318,2.94298359819,3.09423606985,2.61117238004,3.63343121036,3.60050764535,2.70929063572,2.62058641045,4.11686375769,3.75702324651,3.35332329116,4.07467668629,2.7949356628,3.3434078223,3.21256933885,3.3840498068,2.72900887034,3.43162295971,4.25776496857,3.42357817098,3.64385618977,3.0125686735,2.78868571061,2.62527048937,3.45680614923,3.31469652566,3.62058641045,3.41413553298
SGCB,2.23878685959,3.09254574154,2.464668267,0.0565835283664,2.59454854955,3.054848477,4.33699741661,3.82171021503,3.22187708108,4.55949181321,0.863938450424,4.94392132655,2.45943161864,2.93168305706,5.04832338654,2.86591881455,1.09761079663,4.52356195606,5.08065766335,2.748461233,1.72246602447,1.89530262133,3.99548451888,2.62293035092,3.04614178164,2.19849415364,5.51191074867
PPIE,5.53231695933,4.90544717874,5.73795710621,5.62439338222,4.58014548442,4.31831684133,5.74523733213,5.65735418152,7.31297368797,5.9476661568,5.45516280124,6.76394266045,4.94157586182,5.16631374789,6.58406053443,5.4185273021,5.84549005094,5.77452352959,5.5039847039,6.07574653806,5.5891642367,4.7468501831,5.71177020386,5.95116812884,5.23534412817,5.8940901706,5.82017896242
PXMP2,5.22958792274,4.94860084749,5.47346223624,5.08023127202,5.30305008468,5.76075320806,4.79753183957,4.88264304936,4.64443315241,4.83086375675,5.03210084317,3.9476661568,4.5046203924,5.06047978141,4.56681515401,4.99367436175,5.28983446518,5.40053792958,5.70570149685,5.26002565596,4.5216789516,4.82883464947,4.32337006906,4.96670731415,4.51412226017,4.88557436437,4.59454854955
TM9SF3,6.09233431119,5.24716800037,5.30195339513,6.14220919139,6.220716892,6.39403389537,5.26566192452,6.49968646446,5.25550073315,6.18467702068,6.12184429788,4.9959367035,4.66220549965,6.41734621727,5.94016675048,5.60792206726,5.31360865703,5.94462422306,6.31342726581,5.29241366783,5.88068552526,6.42341009327,5.60347798825,6.65377659937,5.36632221425,6.63647961878,5.55796142689
TSPAN3,6.19731499947,4.53791724903,5.47346223624,4.04351949366,6.13893730896,6.43429461796,6.3094308781,8.12412131183,6.56666296296,7.02657877013,3.57893871309,6.75435307169,6.30469355747,5.5966370341,7.6996765526,6.1600730982,7.28567963354,6.47329987114,6.98743456692,7.17871464118,4.28614187283,6.46727948046,6.10496560484,6.08342613944,7.32246900411,7.4861512131,7.2300684847
TP53BP2,3.33342373373,3.41548827105,3.69932952567,3.70487196446,3.33199177823,4.69041709553,3.73768676141,4.56681515401,4.5046203924,4.10181813423,3.3434078223,5.49761236562,3.464668267,3.56924802987,4.48735771531,3.29572302454,4.33199177823,4.39369076419,4.98458935036,3.51853513898,3.15704371015,3.28095631383,4.11103131239,4.13504228623,3.88362081629,4.22419466397,4.07210580048
FKBP14,4.27426166126,3.70043971814,2.59215800213,3.9221978484,2.37851162325,5.41616416473,4.1497471195,4.0125686735,4.25323293854,3.55581615506,2.83995958749,4.40190347161,3.22187708108,3.71479501112,4.11769504267,2.67581593117,4.26678654069,3.82273014794,4.78293270482,4.1034976397,3.81557542886,3.88557436437,3.06867081067,3.56924802987,3.10097764772,4.46074256379,4.52418907845
TUBB6,6.24697805961,6.07959144865,6.41481206057,3.89336221076,5.15825622881,6.11040500674,8.56376827845,6.96462966672,7.14720492494,7.86758763491,3.62410089463,7.21955576917,7.9107326619,5.86319511247,8.7222952408,6.38939472432,7.09275714092,6.90002146704,8.12117085541,7.22737527363,5.55887985348,2.84398384405,7.92291140626,6.67157644813,3.29572302454,6.01234519042,7.3676331594
POLG2,4.6599245584,3.87085786436,5.02901108666,3.75488750216,3.96532254837,5.18903382439,3.81659970653,4.74416109557,3.37851162325,4.53915881111,4.16992500144,3.60288440872,3.95419631039,4.80477637796,4.06781078379,5.3719072976,4.1366835777,5.25701061821,3.64731450955,3.31903981556,3.76234881564,3.6182386556,4.44426950241,6.24659810306,5.02945288579,4.3930042569,3.2779847473
CDKN2A,5.1106138055,0.321928094887,2.017921908,3.47118746039,4.43028527298,3.68594014845,7.55550942708,4.27052894238,6.86418614465,1.16992500144,5.44790974874,6.68734068738,7.42785754988,4.98504496225,0.263034405834,1.32192809489,8.14516793902,4.70321146739,8.70566694252,7.7496683409,2.93357263826,2.97452931248,0.214124805353,4.21334728173,0.344828496997,5.90857275875,0.650764559117
EXT1,3.66220549965,4.6287735952,2.99457972422,3.41818994795,5.32048467802,2.84799690655,5.94626298433,5.49409554494,4.8747969659,6.90098753055,2.95233356637,6.75675645131,6.33521168171,4.93969674069,4.83541884048,3.1779177922,6.2147076732,6.21218021004,6.66562016407,4.67016051413,3.63343121036,3.69265037004,4.00988458893,5.20084957464,2.86591881455,7.74946722638,6.84949893172
C5,2.16992500144,0.263034405834,2.15380533608,1.39506279952,0.2750070475,3.19534759832,0.565597175854,3.4841381312,1.11769504267,1.49057013045,0.963474123975,1.50589092973,1.24488705912,2.35614381023,1.31034012061,1.15704371015,1.64616265716,2.90496571868,0.356143810225,0.748461233004,1.96347412397,1.50589092973,2.017921908,0.992768430769,0.495695162624,1.23878685959,1.91838623445
DNM1,1.38956681176,4.18586654531,5.66959375119,1.95233356637,0.555816155062,4.3476656563,2.01435529298,4.17072627613,2.69153416492,2.76128527336,1.50589092973,3.55581615506,4.53294028837,2.77399632511,5.27090264917,4.63633460244,3.21567859661,5.9371089462,2.54349588343,2.28095631383,1.70043971814,1.55581615506,0.773996325111,4.20241772158,6.30688194627,1.45417589319,1.16349873228
OXA1L,6.05354581773,5.81121411751,7.16339809435,6.07767027423,6.60377468646,6.44261180369,6.51475349844,7.55750199426,5.91456452349,6.23878685959,6.55013110414,7.28909670242,5.96185480764,6.16108148228,5.87774424995,7.18328800121,7.1729274896,6.56025639801,6.36579750246,5.57893871309,7.66334461937,6.45565600222,7.48454097236,6.45302364653,6.79246495998,7.26622434219,7.01301553584
NFKBIB,3.93734439215,4.20945336563,4.51853513898,4.35614381023,4.83693401132,3.84599177066,3.79701297784,4.23649261838,5.99027418332,4.5397791917,4.75274859141,4.7355221773,4.037382222,3.63575439128,4.52230689287,4.49569516262,5.26040209303,5.0369428448,4.71094415458,4.20084957464,4.42088657498,4.33270793364,4.23496109484,4.61647532878,3.89141918685,4.57893871309,4.73822740037
WASF3,0.0143552929771,2.02502879449,2.11769504267,2.63691458036,2.55581615506,3.02680005934,3.47767732757,2.47767732757,1.20163386117,1.81147103053,0.0565835283664,2.93734439215,0.367371065649,2.81557542886,2.16992500144,1.5210507369,0.815575428863,0.59454854955,2.88752527074,0.0426443374085,2.80322703643,2.45943161864,2.3840498068,2.96532254837,0.0143552929771,0.956056652412,0.722466024471
